s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 5.5464786E+001, 1.8397524E+000, 1.2120972E-019, 1.7967988E-001, 7.5411251E+001, 2.6148774E-001, 0.0000000E+000,-1.4702296E-001,-7.2264566E-002, 3.5349248E+001
 5.5605093E+001, 1.8403211E+000, 1.2206534E-019, 1.5953751E-001, 7.2183928E+001, 2.3975139E-001, 0.0000000E+000,-1.3502688E-001,-7.2301476E-002, 3.5328517E+001
 5.5815552E+001, 1.8405657E+000, 1.2260846E-019, 1.5221671E-001, 7.1008581E+001, 2.3169956E-001, 0.0000000E+000,-1.3074390E-001,-7.2078762E-002, 3.5296218E+001
 5.6026012E+001, 1.8408804E+000, 1.2298134E-019, 1.4794742E-001, 7.0001181E+001, 2.2699384E-001, 0.0000000E+000,-1.2709926E-001,-7.1896733E-002, 3.5270069E+001
 5.6236471E+001, 1.8408292E+000, 1.2334241E-019, 1.3805207E-001, 6.8102472E+001, 2.1592065E-001, 0.0000000E+000,-1.2037871E-001,-7.1685085E-002, 3.5218036E+001
 5.6446931E+001, 1.8403334E+000, 1.2351344E-019, 1.3319175E-001, 6.7539608E+001, 2.1029740E-001, 0.0000000E+000,-1.1845193E-001,-7.1522692E-002, 3.5173954E+001
 5.6601268E+001, 1.8399978E+000, 1.2359728E-019, 1.4757226E-001, 7.1280591E+001, 2.2606425E-001, 0.0000000E+000,-1.3180210E-001,-7.1548602E-002, 3.5200445E+001
 5.6832773E+001, 1.8399804E+000, 1.2389199E-019, 1.7355411E-001, 7.5515005E+001, 2.5469475E-001, 0.0000000E+000,-1.4737540E-001,-7.2152321E-002, 3.5334372E+001
 5.7064279E+001, 1.8402990E+000, 1.2459417E-019, 1.7070718E-001, 7.3762614E+001, 2.5200026E-001, 0.0000000E+000,-1.4084819E-001,-7.2713578E-002, 3.5408713E+001
 5.7218616E+001, 1.8405073E+000, 1.2539970E-019, 1.4533600E-001, 6.9067769E+001, 2.2435910E-001, 0.0000000E+000,-1.2382246E-001,-7.2679203E-002, 3.5359275E+001
 5.7450121E+001, 1.8406009E+000, 1.2578466E-019, 1.3536016E-001, 6.7967977E+001, 2.1318394E-001, 0.0000000E+000,-1.1992460E-001,-7.2249529E-002, 3.5289211E+001
 5.7604458E+001, 1.8407451E+000, 1.2591155E-019, 1.3938733E-001, 6.8865407E+001, 2.1752628E-001, 0.0000000E+000,-1.2307294E-001,-7.2036590E-002, 3.5274130E+001
 5.7835964E+001, 1.8407429E+000, 1.2605061E-019, 1.4113352E-001, 6.8971164E+001, 2.1941246E-001, 0.0000000E+000,-1.2344689E-001,-7.2010958E-002, 3.5273049E+001
 5.8067469E+001, 1.8405322E+000, 1.2633736E-019, 1.4443058E-001, 6.9814968E+001, 2.2300037E-001, 0.0000000E+000,-1.2647063E-001,-7.2094856E-002, 3.5285296E+001
 5.8221806E+001, 1.8404095E+000, 1.2658063E-019, 1.5284914E-001, 7.1604109E+001, 2.3231219E-001, 0.0000000E+000,-1.3291224E-001,-7.2293716E-002, 3.5326916E+001
 5.8453312E+001, 1.8404838E+000, 1.2692998E-019, 1.5678657E-001, 7.1836477E+001, 2.3678054E-001, 0.0000000E+000,-1.3375037E-001,-7.2541885E-002, 3.5370142E+001
 5.8607649E+001, 1.8406680E+000, 1.2743800E-019, 1.4325785E-001, 6.8437604E+001, 2.2205659E-001, 0.0000000E+000,-1.2158559E-001,-7.2597914E-002, 3.5354200E+001
 5.8839154E+001, 1.8407164E+000, 1.2776088E-019, 1.2824563E-001, 6.6657085E+001, 2.0527414E-001, 0.0000000E+000,-1.1534150E-001,-7.2228124E-002, 3.5277198E+001
 5.9062208E+001, 1.8407328E+000, 1.2782640E-019, 1.4063414E-001, 6.9491977E+001, 2.1888762E-001, 0.0000000E+000,-1.2530775E-001,-7.2095523E-002, 3.5288133E+001
 5.9268358E+001, 1.8408850E+000, 1.2807540E-019, 1.5098356E-001, 7.0934475E+001, 2.3039763E-001, 0.0000000E+000,-1.3044481E-001,-7.2370272E-002, 3.5344906E+001
 5.9405792E+001, 1.8409582E+000, 1.2839447E-019, 1.5124259E-001, 7.0989569E+001, 2.3078054E-001, 0.0000000E+000,-1.3063612E-001,-7.2558802E-002, 3.5370819E+001
 5.9611942E+001, 1.8409997E+000, 1.2873776E-019, 1.4974255E-001, 7.0619473E+001, 2.2921794E-001, 0.0000000E+000,-1.2930071E-001,-7.2670865E-002, 3.5385004E+001
 5.9818092E+001, 1.8412631E+000, 1.2919746E-019, 1.4702319E-001, 7.0164851E+001, 2.2634533E-001, 0.0000000E+000,-1.2764535E-001,-7.2697512E-002, 3.5391900E+001
 6.0044857E+001, 1.8415954E+000, 1.2952355E-019, 1.4101674E-001, 6.8624695E+001, 2.1977509E-001, 0.0000000E+000,-1.2214594E-001,-7.2616145E-002, 3.5376628E+001
 6.0271622E+001, 1.8416851E+000, 1.2983951E-019, 1.3686117E-001, 6.8398052E+001, 2.1512067E-001, 0.0000000E+000,-1.2133413E-001,-7.2449895E-002, 3.5348823E+001
 6.0422799E+001, 1.8416821E+000, 1.2999687E-019, 1.4528805E-001, 7.0339248E+001, 2.2439076E-001, 0.0000000E+000,-1.2823067E-001,-7.2504872E-002, 3.5373403E+001
 6.0649564E+001, 1.8416915E+000, 1.3023892E-019, 1.4791968E-001, 7.0046483E+001, 2.2737139E-001, 0.0000000E+000,-1.2718509E-001,-7.2680248E-002, 3.5400368E+001
 6.0800741E+001, 1.8417008E+000, 1.3061812E-019, 1.3614458E-001, 6.7691281E+001, 2.1442165E-001, 0.0000000E+000,-1.1884995E-001,-7.2685713E-002, 3.5376423E+001
 6.1027506E+001, 1.8416513E+000, 1.3085204E-019, 1.3763099E-001, 6.8655188E+001, 2.1600226E-001, 0.0000000E+000,-1.2225349E-001,-7.2557068E-002, 3.5365628E+001
 6.1254271E+001, 1.8418251E+000, 1.3104282E-019, 1.5948955E-001, 7.3677295E+001, 2.4013726E-001, 0.0000000E+000,-1.4038061E-001,-7.2797794E-002, 3.5448884E+001
 6.1405448E+001, 1.8424003E+000, 1.3151051E-019, 1.7283766E-001, 7.4700703E+001, 2.5510044E-001, 0.0000000E+000,-1.4409185E-001,-7.3352534E-002, 3.5560519E+001
 6.1632213E+001, 1.8426953E+000, 1.3228907E-019, 1.5823241E-001, 7.2272092E+001, 2.3940330E-001, 0.0000000E+000,-1.3511859E-001,-7.3600081E-002, 3.5569377E+001
 6.1858979E+001, 1.8431073E+000, 1.3291807E-019, 1.5231667E-001, 7.1240432E+001, 2.3303173E-001, 0.0000000E+000,-1.3133194E-001,-7.3558757E-002, 3.5563589E+001
 6.2010155E+001, 1.8434551E+000, 1.3338974E-019, 1.4997201E-001, 7.0830568E+001, 2.3047625E-001, 0.0000000E+000,-1.2982041E-001,-7.3494480E-002, 3.5560245E+001
 6.2236921E+001, 1.8437295E+000, 1.3379325E-019, 1.4390130E-001, 6.9587307E+001, 2.2382508E-001, 0.0000000E+000,-1.2534723E-001,-7.3392262E-002, 3.5540945E+001
 6.2471245E+001, 1.8437643E+000, 1.3411595E-019, 1.3814031E-001, 6.8705078E+001, 2.1738088E-001, 0.0000000E+000,-1.2221194E-001,-7.3249079E-002, 3.5510332E+001
 6.2637539E+001, 1.8436135E+000, 1.3433050E-019, 1.4674787E-001, 7.1333596E+001, 2.2681560E-001, 0.0000000E+000,-1.3163605E-001,-7.3258073E-002, 3.5527204E+001
 6.2861159E+001, 1.8436774E+000, 1.3470133E-019, 1.6564314E-001, 7.4191455E+001, 2.4774407E-001, 0.0000000E+000,-1.4207519E-001,-7.3704750E-002, 3.5627707E+001
 6.3010239E+001, 1.8438569E+000, 1.3525639E-019, 1.5515605E-001, 7.1144969E+001, 2.3643628E-001, 0.0000000E+000,-1.3092861E-001,-7.3957143E-002, 3.5640704E+001
 6.3233859E+001, 1.8438036E+000, 1.3577410E-019, 1.3296911E-001, 6.7055722E+001, 2.1189497E-001, 0.0000000E+000,-1.1642909E-001,-7.3768046E-002, 3.5570594E+001
 6.3457479E+001, 1.8437853E+000, 1.3600605E-019, 1.3567734E-001, 6.8496793E+001, 2.1473917E-001, 0.0000000E+000,-1.2148239E-001,-7.3366960E-002, 3.5529581E+001
 6.3606559E+001, 1.8438749E+000, 1.3608926E-019, 1.4390472E-001, 7.0103715E+001, 2.2384712E-001, 0.0000000E+000,-1.2717168E-001,-7.3413775E-002, 3.5553508E+001
 6.3830179E+001, 1.8439335E+000, 1.3631886E-019, 1.4354638E-001, 6.9541643E+001, 2.2350921E-001, 0.0000000E+000,-1.2516222E-001,-7.3524363E-002, 3.5566422E+001
 6.4053799E+001, 1.8438372E+000, 1.3670849E-019, 1.4218375E-001, 6.9587654E+001, 2.2201414E-001, 0.0000000E+000,-1.2533592E-001,-7.3593439E-002, 3.5570956E+001
 6.4202879E+001, 1.8437520E+000, 1.3695751E-019, 1.4785273E-001, 7.0902601E+001, 2.2826599E-001, 0.0000000E+000,-1.3005121E-001,-7.3710462E-002, 3.5597927E+001
 6.4426498E+001, 1.8440511E+000, 1.3726841E-019, 1.4935631E-001, 7.0611140E+001, 2.3005679E-001, 0.0000000E+000,-1.2897794E-001,-7.3819670E-002, 3.5622915E+001
 6.4650118E+001, 1.8442763E+000, 1.3775835E-019, 1.2854600E-001, 6.6077133E+001, 2.0703471E-001, 0.0000000E+000,-1.1302395E-001,-7.3650694E-002, 3.5561417E+001
 6.4873738E+001, 1.8440951E+000, 1.3787654E-019, 1.2051834E-001, 6.5772522E+001, 1.9786205E-001, 0.0000000E+000,-1.1196962E-001,-7.3230109E-002, 3.5487444E+001
 6.5022818E+001, 1.8439499E+000, 1.3776321E-019, 1.3815128E-001, 6.9261741E+001, 2.1734818E-001, 0.0000000E+000,-1.2417048E-001,-7.3182768E-002, 3.5515274E+001
 6.5246438E+001, 1.8439435E+000, 1.3792090E-019, 1.4879518E-001, 7.0787765E+001, 2.2922681E-001, 0.0000000E+000,-1.2961860E-001,-7.3536359E-002, 3.5580611E+001
 6.5470058E+001, 1.8439678E+000, 1.3831325E-019, 1.4691187E-001, 7.0243384E+001, 2.2730451E-001, 0.0000000E+000,-1.2766255E-001,-7.3795020E-002, 3.5610649E+001
 6.5619138E+001, 1.8440796E+000, 1.3872801E-019, 1.4448783E-001, 6.9901817E+001, 2.2473567E-001, 0.0000000E+000,-1.2643037E-001,-7.3884241E-002, 3.5622050E+001
 6.5842758E+001, 1.8443108E+000, 1.3908322E-019, 1.4334830E-001, 6.9756211E+001, 2.2356088E-001, 0.0000000E+000,-1.2588834E-001,-7.3892228E-002, 3.5628012E+001
 6.6066378E+001, 1.8446779E+000, 1.3941304E-019, 1.4090041E-001, 6.9125233E+001, 2.2094525E-001, 0.0000000E+000,-1.2361002E-001,-7.3857752E-002, 3.5626797E+001
 6.6215458E+001, 1.8448793E+000, 1.3971030E-019, 1.3895698E-001, 6.9101481E+001, 2.1877442E-001, 0.0000000E+000,-1.2350574E-001,-7.3813063E-002, 3.5621065E+001
 6.6449742E+001, 1.8450209E+000, 1.3996852E-019, 1.4606449E-001, 7.0605092E+001, 2.2668149E-001, 0.0000000E+000,-1.2886343E-001,-7.3908532E-002, 3.5650203E+001
 6.6660628E+001, 1.8451926E+000, 1.4034358E-019, 1.5106438E-001, 7.1056835E+001, 2.3233681E-001, 0.0000000E+000,-1.3046965E-001,-7.4133251E-002, 3.5692912E+001
 6.6801220E+001, 1.8453241E+000, 1.4079399E-019, 1.4046833E-001, 6.8537258E+001, 2.2072789E-001, 0.0000000E+000,-1.2147518E-001,-7.4194887E-002, 3.5680638E+001
 6.7012107E+001, 1.8453085E+000, 1.4108942E-019, 1.3025545E-001, 6.7412848E+001, 2.0927186E-001, 0.0000000E+000,-1.1752471E-001,-7.3954118E-002, 3.5630419E+001
 6.7222994E+001, 1.8453802E+000, 1.4120461E-019, 1.4385614E-001, 7.0795396E+001, 2.2430126E-001, 0.0000000E+000,-1.2953407E-001,-7.3923828E-002, 3.5658737E+001
 6.7440910E+001, 1.8457160E+000, 1.4159207E-019, 1.6429669E-001, 7.3990728E+001, 2.4707718E-001, 0.0000000E+000,-1.4113132E-001,-7.4431995E-002, 3.5774079E+001
 6.7665037E+001, 1.8461433E+000, 1.4223051E-019, 1.6087191E-001, 7.2913857E+001, 2.4361603E-001, 0.0000000E+000,-1.3712827E-001,-7.4786706E-002, 3.5823625E+001
 6.7803991E+001, 1.8464604E+000, 1.4296027E-019, 1.5308120E-001, 7.1612725E+001, 2.3524820E-001, 0.0000000E+000,-1.3235244E-001,-7.4881286E-002, 3.5829801E+001
 6.8012420E+001, 1.8467558E+000, 1.4345640E-019, 1.4765953E-001, 7.0671783E+001, 2.2934852E-001, 0.0000000E+000,-1.2892873E-001,-7.4803141E-002, 3.5818536E+001
 6.8241693E+001, 1.8470884E+000, 1.4384884E-019, 1.4193442E-001, 6.9363172E+001, 2.2304006E-001, 0.0000000E+000,-1.2422129E-001,-7.4665407E-002, 3.5796742E+001
 6.8470966E+001, 1.8471855E+000, 1.4422288E-019, 1.3543543E-001, 6.8336723E+001, 2.1573014E-001, 0.0000000E+000,-1.2057873E-001,-7.4470666E-002, 3.5758553E+001
 6.8623815E+001, 1.8470815E+000, 1.4439583E-019, 1.4106655E-001, 6.9845198E+001, 2.2187887E-001, 0.0000000E+000,-1.2594413E-001,-7.4457066E-002, 3.5765660E+001
 6.8853087E+001, 1.8469881E+000, 1.4460953E-019, 1.5893847E-001, 7.3956995E+001, 2.4162951E-001, 0.0000000E+000,-1.4090705E-001,-7.4742552E-002, 3.5839664E+001
 6.9005936E+001, 1.8473732E+000, 1.4513893E-019, 1.7618364E-001, 7.6015055E+001, 2.6085856E-001, 0.0000000E+000,-1.4852342E-001,-7.5340459E-002, 3.5962070E+001
 6.9242851E+001, 1.8476094E+000, 1.4606165E-019, 1.5904540E-001, 7.2503147E+001, 2.4236576E-001, 0.0000000E+000,-1.3553078E-001,-7.5660380E-002, 3.5973815E+001
 6.9410984E+001, 1.8477251E+000, 1.4672397E-019, 1.3176651E-001, 6.6465536E+001, 2.1217956E-001, 0.0000000E+000,-1.1400804E-001,-7.5360045E-002, 3.5881613E+001
 6.9663185E+001, 1.8477339E+000, 1.4697308E-019, 1.2191543E-001, 6.6080567E+001, 2.0097775E-001, 0.0000000E+000,-1.1267873E-001,-7.4793804E-002, 3.5790566E+001
 6.9831318E+001, 1.8477448E+000, 1.4687380E-019, 1.3682837E-001, 6.9085922E+001, 2.1740625E-001, 0.0000000E+000,-1.2317334E-001,-7.4543750E-002, 3.5792187E+001
 7.0083518E+001, 1.8476533E+000, 1.4700557E-019, 1.4101901E-001, 6.9459845E+001, 2.2210226E-001, 0.0000000E+000,-1.2450739E-001,-7.4738953E-002, 3.5820238E+001
 7.0251651E+001, 1.8473114E+000, 1.4727910E-019, 1.4366899E-001, 7.0249701E+001, 2.2500529E-001, 0.0000000E+000,-1.2736233E-001,-7.4938718E-002, 3.5843511E+001
 7.0405791E+001, 1.8473131E+000, 1.4754018E-019, 1.5410464E-001, 7.2774477E+001, 2.3658028E-001, 0.0000000E+000,-1.3651006E-001,-7.5150888E-002, 3.5894976E+001
 7.0616008E+001, 1.8475182E+000, 1.4800256E-019, 1.6780802E-001, 7.4789721E+001, 2.5188533E-001, 0.0000000E+000,-1.4392255E-001,-7.5590196E-002, 3.5985350E+001
 7.0826225E+001, 1.8480177E+000, 1.4889919E-019, 1.4640000E-001, 6.9898378E+001, 2.2861250E-001, 0.0000000E+000,-1.2610812E-001,-7.5775727E-002, 3.5977334E+001
 7.1036443E+001, 1.8481591E+000, 1.4937128E-019, 1.1808171E-001, 6.4792968E+001, 1.9697661E-001, 0.0000000E+000,-1.0820167E-001,-7.5226663E-002, 3.5854934E+001
 7.1246660E+001, 1.8480373E+000, 1.4928694E-019, 1.3055759E-001, 6.7987382E+001, 2.1061851E-001, 0.0000000E+000,-1.1928992E-001,-7.4788164E-002, 3.5823399E+001
 7.1456877E+001, 1.8479336E+000, 1.4928232E-019, 1.4574175E-001, 7.0827550E+001, 2.2750380E-001, 0.0000000E+000,-1.2937341E-001,-7.5031468E-002, 3.5878760E+001
 7.1667095E+001, 1.8478207E+000, 1.4969668E-019, 1.4903203E-001, 7.1172550E+001, 2.3126870E-001, 0.0000000E+000,-1.3062767E-001,-7.5409867E-002, 3.5929673E+001
 7.1807239E+001, 1.8477620E+000, 1.5007980E-019, 1.5225081E-001, 7.1930819E+001, 2.3488171E-001, 0.0000000E+000,-1.3338005E-001,-7.5626841E-002, 3.5964509E+001
 7.2017457E+001, 1.8481104E+000, 1.5049646E-019, 1.6003901E-001, 7.3753056E+001, 2.4364324E-001, 0.0000000E+000,-1.4002452E-001,-7.5823703E-002, 3.6018552E+001
 7.2227674E+001, 1.8489078E+000, 1.5126876E-019, 1.6222982E-001, 7.3562982E+001, 2.4642161E-001, 0.0000000E+000,-1.3925035E-001,-7.6134723E-002, 3.6084075E+001
 7.2444899E+001, 1.8494395E+000, 1.5196016E-019, 1.4842502E-001, 7.0838633E+001, 2.3138538E-001, 0.0000000E+000,-1.2926762E-001,-7.6116342E-002, 3.6065417E+001
 7.2667944E+001, 1.8496277E+000, 1.5253036E-019, 1.5055314E-001, 7.1871234E+001, 2.3376117E-001, 0.0000000E+000,-1.3299045E-001,-7.6049338E-002, 3.6068466E+001
 7.2805717E+001, 1.8498489E+000, 1.5292506E-019, 1.5831309E-001, 7.3367639E+001, 2.4240158E-001, 0.0000000E+000,-1.3842939E-001,-7.6215932E-002, 3.6110386E+001
 7.3012375E+001, 1.8499388E+000, 1.5341413E-019, 1.4885610E-001, 7.0249563E+001, 2.3202649E-001, 0.0000000E+000,-1.2714300E-001,-7.6325062E-002, 3.6104105E+001
 7.3225923E+001, 1.8496892E+000, 1.5392264E-019, 1.2078754E-001, 6.5462165E+001, 2.0060585E-001, 0.0000000E+000,-1.1034297E-001,-7.5874048E-002, 3.5984138E+001
 7.3453247E+001, 1.8493287E+000, 1.5388088E-019, 1.2998893E-001, 6.8858884E+001, 2.1058957E-001, 0.0000000E+000,-1.2227268E-001,-7.5584689E-002, 3.5959373E+001
 7.3604797E+001, 1.8493040E+000, 1.5384743E-019, 1.6245308E-001, 7.4608546E+001, 2.4655376E-001, 0.0000000E+000,-1.4308345E-001,-7.5914930E-002, 3.6069802E+001
 7.3832122E+001, 1.8494693E+000, 1.5444157E-019, 1.7085184E-001, 7.5229709E+001, 2.5612055E-001, 0.0000000E+000,-1.4538591E-001,-7.6640816E-002, 3.6182624E+001
 7.4059446E+001, 1.8496600E+000, 1.5534855E-019, 1.5056396E-001, 7.0686161E+001, 2.3408295E-001, 0.0000000E+000,-1.2873064E-001,-7.6845339E-002, 3.6171803E+001
 7.4210996E+001, 1.8497214E+000, 1.5598014E-019, 1.3328114E-001, 6.8471759E+001, 2.1485700E-001, 0.0000000E+000,-1.2080737E-001,-7.6543432E-002, 3.6103601E+001
 7.4438320E+001, 1.8500663E+000, 1.5617568E-019, 1.3641886E-001, 6.8981054E+001, 2.1833113E-001, 0.0000000E+000,-1.2257340E-001,-7.6238517E-002, 3.6082451E+001
 7.4665645E+001, 1.8503692E+000, 1.5634159E-019, 1.3719837E-001, 6.8951580E+001, 2.1920054E-001, 0.0000000E+000,-1.2243994E-001,-7.6127447E-002, 3.6075058E+001
 7.4817195E+001, 1.8501622E+000, 1.5655515E-019, 1.3318440E-001, 6.8160348E+001, 2.1460421E-001, 0.0000000E+000,-1.1966816E-001,-7.6116540E-002, 3.6056217E+001
 7.5044519E+001, 1.8498476E+000, 1.5671844E-019, 1.3604697E-001, 6.9070577E+001, 2.1768477E-001, 0.0000000E+000,-1.2292290E-001,-7.6101779E-002, 3.6054418E+001
 7.5271844E+001, 1.8497334E+000, 1.5690624E-019, 1.5352095E-001, 7.3143796E+001, 2.3708875E-001, 0.0000000E+000,-1.3764290E-001,-7.6357135E-002, 3.6124361E+001
 7.5423394E+001, 1.8500083E+000, 1.5737025E-019, 1.7055889E-001, 7.5271865E+001, 2.5611039E-001, 0.0000000E+000,-1.4547801E-001,-7.6895954E-002, 3.6237195E+001
 7.5650718E+001, 1.8503656E+000, 1.5821049E-019, 1.5404224E-001, 7.1812272E+001, 2.3823269E-001, 0.0000000E+000,-1.3274249E-001,-7.7151101E-002, 3.6243928E+001
 7.5817423E+001, 1.8505731E+000, 1.5881833E-019, 1.2745370E-001, 6.5971917E+001, 2.0870187E-001, 0.0000000E+000,-1.1202305E-001,-7.6810038E-002, 3.6150370E+001
 7.6067480E+001, 1.8505564E+000, 1.5898251E-019, 1.1558596E-001, 6.5040184E+001, 1.9517104E-001, 0.0000000E+000,-1.0882344E-001,-7.6223638E-002, 3.6050366E+001
 7.6234185E+001, 1.8505433E+000, 1.5875503E-019, 1.2998561E-001, 6.7985095E+001, 2.1108216E-001, 0.0000000E+000,-1.1901719E-001,-7.5896131E-002, 3.6039868E+001
 7.6400889E+001, 1.8504355E+000, 1.5869050E-019, 1.3582529E-001, 6.8857831E+001, 2.1760151E-001, 0.0000000E+000,-1.2210115E-001,-7.6020615E-002, 3.6062895E+001
 7.6640774E+001, 1.8502529E+000, 1.5888457E-019, 1.4064401E-001, 6.9952038E+001, 2.2297139E-001, 0.0000000E+000,-1.2601380E-001,-7.6242882E-002, 3.6095884E+001
 7.6860314E+001, 1.8501587E+000, 1.5921531E-019, 1.5319471E-001, 7.2760357E+001, 2.3695690E-001, 0.0000000E+000,-1.3618200E-001,-7.6591674E-002, 3.6165497E+001
 7.7006674E+001, 1.8503111E+000, 1.5971818E-019, 1.6342266E-001, 7.3929965E+001, 2.4842533E-001, 0.0000000E+000,-1.4045895E-001,-7.7041771E-002, 3.6249922E+001
 7.7226213E+001, 1.8509582E+000, 1.6043660E-019, 1.4942859E-001, 7.1062639E+001, 2.3332985E-001, 0.0000000E+000,-1.2994818E-001,-7.7128173E-002, 3.6248688E+001
 7.7445753E+001, 1.8514340E+000, 1.6098939E-019, 1.3699360E-001, 6.9056743E+001, 2.1958550E-001, 0.0000000E+000,-1.2270928E-001,-7.6898265E-002, 3.6204769E+001
 7.7639717E+001, 1.8516525E+000, 1.6131292E-019, 1.4542926E-001, 7.1090584E+001, 2.2887742E-001, 0.0000000E+000,-1.2996691E-001,-7.6821303E-002, 3.6217879E+001
 7.7833680E+001, 1.8517427E+000, 1.6162892E-019, 1.5213690E-001, 7.2039120E+001, 2.3638002E-001, 0.0000000E+000,-1.3338639E-001,-7.7036246E-002, 3.6259064E+001
 7.8047040E+001, 1.8516930E+000, 1.6220341E-019, 1.4695774E-001, 7.1047222E+001, 2.3076464E-001, 0.0000000E+000,-1.2979783E-001,-7.7203193E-002, 3.6269886E+001
 7.8260400E+001, 1.8516251E+000, 1.6263756E-019, 1.5054946E-001, 7.2298042E+001, 2.3473755E-001, 0.0000000E+000,-1.3434627E-001,-7.7303000E-002, 3.6291740E+001
 7.8402640E+001, 1.8519972E+000, 1.6309470E-019, 1.6242901E-001, 7.4449333E+001, 2.4799242E-001, 0.0000000E+000,-1.4221991E-001,-7.7523832E-002, 3.6355531E+001
 7.8616000E+001, 1.8523557E+000, 1.6377375E-019, 1.6284115E-001, 7.3964423E+001, 2.4871919E-001, 0.0000000E+000,-1.4039655E-001,-7.7843296E-002, 3.6405585E+001
 7.8829360E+001, 1.8527042E+000, 1.6452160E-019, 1.4834591E-001, 7.1105283E+001, 2.3287727E-001, 0.0000000E+000,-1.2991154E-001,-7.7846450E-002, 3.6384703E+001
 7.9042720E+001, 1.8528898E+000, 1.6513026E-019, 1.4633247E-001, 7.1182771E+001, 2.3062698E-001, 0.0000000E+000,-1.3017051E-001,-7.7694521E-002, 3.6369361E+001
 7.9256080E+001, 1.8530328E+000, 1.6550307E-019, 1.4623829E-001, 7.0830577E+001, 2.3053504E-001, 0.0000000E+000,-1.2889030E-001,-7.7695063E-002, 3.6371229E+001
 7.9469440E+001, 1.8529164E+000, 1.6596187E-019, 1.2874613E-001, 6.7075089E+001, 2.1095750E-001, 0.0000000E+000,-1.1563600E-001,-7.7499269E-002, 3.6305718E+001
 7.9611680E+001, 1.8525373E+000, 1.6606694E-019, 1.1604228E-001, 6.4774861E+001, 1.9647544E-001, 0.0000000E+000,-1.0771068E-001,-7.7123076E-002, 3.6223965E+001
 7.9839264E+001, 1.8521693E+000, 1.6591486E-019, 1.2494953E-001, 6.8110613E+001, 2.0623483E-001, 0.0000000E+000,-1.1935804E-001,-7.6893958E-002, 3.6206346E+001
 8.0073960E+001, 1.8521434E+000, 1.6588828E-019, 1.6267413E-001, 7.4701995E+001, 2.4818551E-001, 0.0000000E+000,-1.4316318E-001,-7.7426455E-002, 3.6352976E+001
 8.0214332E+001, 1.8523596E+000, 1.6644488E-019, 1.6616671E-001, 7.4543629E+001, 2.5234462E-001, 0.0000000E+000,-1.4254038E-001,-7.8028080E-002, 3.6438251E+001
 8.0424890E+001, 1.8525733E+000, 1.6721306E-019, 1.4657582E-001, 6.9940606E+001, 2.3092883E-001, 0.0000000E+000,-1.2579291E-001,-7.8152785E-002, 3.6418130E+001
 8.0635447E+001, 1.8525881E+000, 1.6778358E-019, 1.2091262E-001, 6.5992618E+001, 2.0218612E-001, 0.0000000E+000,-1.1188379E-001,-7.7595249E-002, 3.6301711E+001
 8.0853024E+001, 1.8528035E+000, 1.6772268E-019, 1.2487902E-001, 6.7209450E+001, 2.0648802E-001, 0.0000000E+000,-1.1608319E-001,-7.7197665E-002, 3.6263853E+001
 8.1007433E+001, 1.8527655E+000, 1.6763713E-019, 1.3025302E-001, 6.8030021E+001, 2.1238885E-001, 0.0000000E+000,-1.1895648E-001,-7.7133624E-002, 3.6260409E+001
 8.1239046E+001, 1.8524380E+000, 1.6770689E-019, 1.3399319E-001, 6.8757628E+001, 2.1649092E-001, 0.0000000E+000,-1.2155327E-001,-7.7235069E-002, 3.6271937E+001
 8.1470660E+001, 1.8520924E+000, 1.6787416E-019, 1.4037121E-001, 7.0223888E+001, 2.2357017E-001, 0.0000000E+000,-1.2680313E-001,-7.7428737E-002, 3.6302813E+001
 8.1625069E+001, 1.8521071E+000, 1.6816628E-019, 1.4595336E-001, 7.0990376E+001, 2.2989334E-001, 0.0000000E+000,-1.2955241E-001,-7.7645060E-002, 3.6344163E+001
 8.1856683E+001, 1.8522882E+000, 1.6859815E-019, 1.4149293E-001, 6.9933194E+001, 2.2507740E-001, 0.0000000E+000,-1.2575006E-001,-7.7747883E-002, 3.6353390E+001
 8.2011092E+001, 1.8524393E+000, 1.6894218E-019, 1.3046125E-001, 6.7414115E+001, 2.1280377E-001, 0.0000000E+000,-1.1683331E-001,-7.7620018E-002, 3.6317751E+001
 8.2242705E+001, 1.8524616E+000, 1.6910708E-019, 1.2673301E-001, 6.7388164E+001, 2.0853942E-001, 0.0000000E+000,-1.1673869E-001,-7.7407685E-002, 3.6283550E+001
 8.2474319E+001, 1.8524469E+000, 1.6914903E-019, 1.3024633E-001, 6.7990772E+001, 2.1236816E-001, 0.0000000E+000,-1.1885010E-001,-7.7280944E-002, 3.6273871E+001
 8.2628728E+001, 1.8523817E+000, 1.6922723E-019, 1.3462489E-001, 6.9013737E+001, 2.1723991E-001, 0.0000000E+000,-1.2246458E-001,-7.7329692E-002, 3.6287275E+001
 8.2860341E+001, 1.8523741E+000, 1.6938423E-019, 1.3967635E-001, 6.9960601E+001, 2.2290043E-001, 0.0000000E+000,-1.2583220E-001,-7.7466425E-002, 3.6314491E+001
 8.3014750E+001, 1.8523673E+000, 1.6968574E-019, 1.4069272E-001, 6.9761262E+001, 2.2410552E-001, 0.0000000E+000,-1.2512202E-001,-7.7631864E-002, 3.6338036E+001
